wavelength,absorbance,drug_type
2730.0,2.95713e-06,Heroin
2734.0,2.95713e-06,Heroin
2738.0,2.95713e-06,Heroin
2742.0,2.9574600000000002e-06,Heroin
2746.0,2.95779e-06,Heroin
2750.0,2.9581200000000002e-06,Heroin
2754.0,2.95878e-06,Heroin
2758.0,2.9591100000000005e-06,Heroin
2762.0,2.9594400000000002e-06,Heroin
2766.0,2.96043e-06,Heroin
2770.0,2.96043e-06,Heroin
2774.0,2.9614200000000003e-06,Heroin
2778.0,2.96175e-06,Heroin
2782.0,2.9624100000000005e-06,Heroin
2786.0,2.9627400000000003e-06,Heroin
2790.0,2.9634000000000003e-06,Heroin
2794.0,2.9640600000000003e-06,Heroin
2798.0,2.96439e-06,Heroin
2802.0,2.96505e-06,Heroin
2806.0,2.9657100000000005e-06,Heroin
2810.0,2.9660400000000003e-06,Heroin
2814.0,2.9667000000000003e-06,Heroin
2818.0,2.9673600000000003e-06,Heroin
2822.0,2.96769e-06,Heroin
2826.0,2.96835e-06,Heroin
2830.0,2.96868e-06,Heroin
2834.0,2.9693400000000004e-06,Heroin
2838.0,2.96967e-06,Heroin
2842.0,2.97033e-06,Heroin
2846.0,2.97132e-06,Heroin
2850.0,2.97198e-06,Heroin
2854.0,2.9726400000000004e-06,Heroin
2858.0,2.97363e-06,Heroin
2862.0,2.97462e-06,Heroin
2866.0,2.97561e-06,Heroin
2870.0,2.9766000000000004e-06,Heroin
2874.0,2.9775900000000002e-06,Heroin
2878.0,2.97891e-06,Heroin
2882.0,2.9799e-06,Heroin
2886.0,2.9808900000000003e-06,Heroin
2890.0,2.98188e-06,Heroin
2894.0,2.9828700000000003e-06,Heroin
2898.0,2.9841900000000003e-06,Heroin
2902.0,2.98518e-06,Heroin
2906.0,2.9861700000000003e-06,Heroin
2910.0,2.98716e-06,Heroin
2914.0,2.98848e-06,Heroin
2918.0,2.9894700000000004e-06,Heroin
2922.0,2.99046e-06,Heroin
2926.0,2.99145e-06,Heroin
2930.0,2.99244e-06,Heroin
2934.0,2.9934300000000004e-06,Heroin
2938.0,2.99475e-06,Heroin
2942.0,2.9957400000000002e-06,Heroin
2946.0,2.99739e-06,Heroin
2950.0,2.99871e-06,Heroin
2954.0,3.0003600000000003e-06,Heroin
2958.0,3.00201e-06,Heroin
2962.0,3.0036600000000003e-06,Heroin
2966.0,3.00531e-06,Heroin
2970.0,3.0069600000000003e-06,Heroin
2974.0,3.0089400000000004e-06,Heroin
2978.0,3.01059e-06,Heroin
2982.0,3.01224e-06,Heroin
2986.0,3.01389e-06,Heroin
2990.0,3.01554e-06,Heroin
2994.0,3.01752e-06,Heroin
2998.0,3.0191700000000003e-06,Heroin
3002.0,3.02082e-06,Heroin
3006.0,3.0224700000000003e-06,Heroin
3010.0,3.02412e-06,Heroin
3014.0,3.02544e-06,Heroin
3018.0,3.02742e-06,Heroin
3022.0,3.02874e-06,Heroin
3026.0,3.03072e-06,Heroin
3030.0,3.0327e-06,Heroin
3034.0,3.03435e-06,Heroin
3038.0,3.0360000000000002e-06,Heroin
3042.0,3.0373200000000003e-06,Heroin
3046.0,3.0379800000000003e-06,Heroin
3050.0,3.03831e-06,Heroin
3054.0,3.0389700000000005e-06,Heroin
3058.0,3.0393000000000003e-06,Heroin
3062.0,3.0399600000000003e-06,Heroin
3066.0,3.04029e-06,Heroin
3070.0,3.04095e-06,Heroin
3074.0,3.04128e-06,Heroin
3078.0,3.04194e-06,Heroin
3082.0,3.04194e-06,Heroin
3086.0,3.04293e-06,Heroin
3090.0,3.04359e-06,Heroin
3094.0,3.0439200000000003e-06,Heroin
3098.0,3.04425e-06,Heroin
3102.0,3.04491e-06,Heroin
3106.0,3.04524e-06,Heroin
3110.0,3.04524e-06,Heroin
3114.0,3.04623e-06,Heroin
3118.0,3.0465600000000004e-06,Heroin
3122.0,3.04722e-06,Heroin
3126.0,3.04755e-06,Heroin
3130.0,3.04821e-06,Heroin
3134.0,3.04854e-06,Heroin
3138.0,3.04887e-06,Heroin
3142.0,3.04953e-06,Heroin
3146.0,3.0498600000000004e-06,Heroin
3150.0,3.05019e-06,Heroin
3154.0,3.05019e-06,Heroin
3158.0,3.05052e-06,Heroin
3162.0,3.05085e-06,Heroin
3166.0,3.05085e-06,Heroin
3170.0,3.05118e-06,Heroin
3174.0,3.05151e-06,Heroin
3178.0,3.05151e-06,Heroin
3182.0,3.05184e-06,Heroin
3186.0,3.05217e-06,Heroin
3190.0,3.05217e-06,Heroin
3194.0,3.0525000000000004e-06,Heroin
3198.0,3.0528300000000002e-06,Heroin
3202.0,3.0528300000000002e-06,Heroin
3206.0,3.0531600000000004e-06,Heroin
3210.0,3.0534900000000002e-06,Heroin
3214.0,3.0534900000000002e-06,Heroin
3218.0,3.05382e-06,Heroin
3222.0,3.0541500000000002e-06,Heroin
3226.0,3.0541500000000002e-06,Heroin
3230.0,3.05448e-06,Heroin
3234.0,3.0548100000000002e-06,Heroin
3238.0,3.0548100000000002e-06,Heroin
3242.0,3.05514e-06,Heroin
3246.0,3.05547e-06,Heroin
3250.0,3.05547e-06,Heroin
3254.0,3.0558000000000005e-06,Heroin
