wavelength,absorbance,drug_type
1351,0.2661609993028506,Citric Acid
1352,0.2735173032151703,Citric Acid
1353,0.2810003621212818,Citric Acid
1354,0.2885302181256722,Citric Acid
1355,0.2952490957093289,Citric Acid
1356,0.2973971586595729,Citric Acid
1357,0.2973971586595729,Citric Acid
1358,0.2974833025618494,Citric Acid
1359,0.2921744316677686,Citric Acid
1360,0.2833290244398644,Citric Acid
1361,0.2747419336400389,Citric Acid
1362,0.2661609993028506,Citric Acid
1363,0.2578249567763228,Citric Acid
1364,0.2497230848460073,Citric Acid
1365,0.2416938182746931,Citric Acid
1366,0.233884716778586,Citric Acid
1367,0.226140447623313,Citric Acid
1368,0.2186036948032093,Citric Acid
1369,0.2111955069553516,Citric Acid
1370,0.2039810306528507,Citric Acid
1371,0.196884445109973,Citric Acid
1372,0.1899019593188571,Citric Acid
1373,0.1830299622427005,Citric Acid
1374,0.1792076189117962,Citric Acid
1375,0.1780281823579572,Citric Acid
1376,0.1784864715952268,Citric Acid
1377,0.1788141173911545,Citric Acid
1378,0.1797985405143597,Citric Acid
1379,0.1905076230626581,Citric Acid
1380,0.2040505010971967,Citric Acid
1381,0.218029326087448,Citric Acid
1382,0.2323989319496645,Citric Acid
1383,0.247260306064672,Citric Acid
1384,0.2626483041962855,Citric Acid
1385,0.2785191452299507,Citric Acid
1386,0.294992040666664,Citric Acid
1387,0.3121144751512945,Citric Acid
1388,0.3282719117604419,Citric Acid
1389,0.3303112919437919,Citric Acid
1390,0.3320803146826385,Citric Acid
1391,0.329197715739056,Citric Acid
1392,0.3149752148942859,Citric Acid
1393,0.3008563126055163,Citric Acid
1394,0.2873502983727886,Citric Acid
1395,0.2741700096794197,Citric Acid
1396,0.2613779720820575,Citric Acid
1397,0.2489519651798119,Citric Acid
1398,0.236871623200863,Citric Acid
1399,0.2252641174482466,Citric Acid
1400,0.2139587897574457,Citric Acid
1401,0.2028017301610411,Citric Acid
1402,0.1921268679966679,Citric Acid
1403,0.1832285876666535,Citric Acid
1404,0.1809828013109406,Citric Acid
1405,0.1809169242562973,Citric Acid
1406,0.1829637739499711,Citric Acid
1407,0.1899019593188571,Citric Acid
1408,0.1972262747080243,Citric Acid
1409,0.2046066650687106,Citric Acid
1410,0.2121854329369769,Citric Acid
1411,0.2198267563574058,Citric Acid
1412,0.2276049389179998,Citric Acid
1413,0.235524972565591,Citric Acid
1414,0.2435921274510418,Citric Acid
1415,0.2517344273312592,Citric Acid
1416,0.2601113449154569,Citric Acid
1417,0.268572412949052,Citric Acid
1418,0.2772016031290947,Citric Acid
1419,0.286005732339356,Citric Acid
1420,0.294992040666664,Citric Acid
1421,0.3040807471686,Citric Acid
